20240202 14:30:00,5.72,5.72,5.43,5.53,56717500
20240205 14:30:00,5.55,5.55,5.3,5.41,45420800
20240206 14:30:00,5.43,6.05,5.43,5.84,88034700
20240207 14:30:00,5.855,6,5.73,5.85,42818400
20240208 14:30:00,5.835,5.88,5.72,5.81,32055300
20240209 14:30:00,5.82,5.93,5.75,5.8625,25563500
20240212 14:30:00,5.885,6.28,5.885,6.0425,43673000
20240213 14:30:00,5.995,5.995,5.65,5.7725,52054400
20240214 14:30:00,5.78,6.02,5.78,5.935,41176800
20240215 14:30:00,5.94,6.29,5.94,6.1175,54076700
20240216 14:30:00,6.07,6.34,6.07,6.2025,41378700
20240220 14:30:00,6.19,6.19,5.79,5.9275,39772200
20240221 14:30:00,5.945,6.17,5.945,6.0275,33907200
20240222 14:30:00,5.995,5.995,5.71,5.875,49536300
20240223 14:30:00,5.91,5.91,5.37,5.53,75135200
20240226 14:30:00,5.535,5.77,5.5,5.615,60295300
20240227 14:30:00,5.595,5.93,5.595,5.81,53722100
20240228 14:30:00,5.795,5.795,5.39,5.5075,58390500
20240229 14:30:00,5.515,5.79,5.515,5.66,63187100
20240301 14:30:00,5.655,5.84,5.655,5.7575,40933100
20240304 14:30:00,5.755,5.755,5.25,5.4425,94275800
20240305 14:30:00,5.455,5.62,4.78,5.2625,94784600
20240306 14:30:00,5.325,5.88,5.325,5.605,77698800
20240307 14:30:00,5.58,5.79,5.47,5.675,46370300
20240308 14:30:00,5.72,5.92,5.66,5.79,38928300
20240311 13:30:00,5.79,6.23,5.79,6.0325,64025300
20240312 13:30:00,6.01,6.3,6.01,6.1925,38392900
20240313 13:30:00,6.19,6.27,5.91,6.045,42657900
20240314 13:30:00,6,6,5.54,5.69,42679900
20240315 13:30:00,5.7,5.76,5.57,5.655,33668500
20240318 13:30:00,5.645,5.86,5.48,5.6775,48581900
20240319 13:30:00,5.685,5.685,5.13,5.325,77042900
20240320 13:30:00,5.34,5.34,5.04,5.0975,59385500
20240321 13:30:00,5.105,5.105,4.96,5.03,46800100
20240322 13:30:00,5.03,5.03,4.8,4.895,43442800
20240325 13:30:00,4.91,5.09,4.89,4.9525,56419400
20240326 13:30:00,4.915,4.92,4.77,4.8425,83744700
20240327 13:30:00,4.84,4.84,4.45,4.62,85346500
20240328 13:30:00,4.65,4.74,4.48,4.6,55938500
20240401 13:30:00,4.59,4.75,4.57,4.6475,42632700
20240402 13:30:00,4.635,4.635,4.38,4.4925,38932700
20240403 13:30:00,4.505,4.51,4.36,4.455,33078500
20240404 13:30:00,4.475,4.75,4.475,4.5725,53856500
20240405 13:30:00,4.525,4.58,4.38,4.4625,42834900
20240408 13:30:00,4.445,4.53,4.37,4.42,47453500
20240409 13:30:00,4.39,4.79,4.39,4.5875,76666000
20240410 13:30:00,4.57,4.69,4.54,4.6,32568000
20240411 13:30:00,4.585,4.61,4.43,4.525,39040200
20240412 13:30:00,4.53,4.53,4.09,4.225,74700300
