20240827 13:30:00,226.97,228.85,224.89,226.9425,35934600
20240828 13:30:00,227.015,229.86,225.68,227.4875,38052200
20240829 13:30:00,227.205,232.92,227.205,230.4225,51906300
20240830 13:30:00,229.945,230.4,227.48,229.2675,52990800
20240903 13:30:00,229.595,229.595,221.17,225.3725,50190600
20240904 13:30:00,225.66,225.66,217.48,220.4425,43840200
20240905 13:30:00,221.255,225.48,221.255,222.7525,36615400
20240906 13:30:00,222.005,225.24,219.77,222.445,48423000
20240909 13:30:00,222.385,222.385,216.71,219.9275,67180000
20240910 13:30:00,220.865,221.48,216.73,219.31,51591000
20240911 13:30:00,219.515,223.09,217.89,221.275,44587100
20240912 13:30:00,222.06,223.55,219.82,222.16,37498200
20240913 13:30:00,222.635,224.04,221.91,223.0075,36766600
20240916 13:30:00,223.04,223.04,213.92,216,59357400
20240917 13:30:00,216.43,216.9,214.5,215.985,45519300
20240918 13:30:00,216.27,222.71,216.27,219.6225,59894900
20240919 13:30:00,219.12,229.82,219.12,227.0775,66781300
20240920 13:30:00,226.93,233.09,226.93,229.72,318679900
20240923 13:30:00,229.085,229.45,225.81,227.2675,54146000
20240924 13:30:00,226.905,229.35,225.73,227.775,43556100
20240925 13:30:00,228.01,228.01,224.02,225.6525,42308700
20240926 13:30:00,225.65,228.5,225.41,227.1825,36636700
20240927 13:30:00,227.41,229.52,227.3,228.2675,34026000
20240930 13:30:00,228.125,233,228.125,231.4225,54541900
20241001 13:30:00,231.52,231.52,223.74,227.28,63285000
20241002 13:30:00,227.865,227.865,223.02,225.765,32880600
20241003 13:30:00,226.335,226.81,223.32,225.235,34044200
20241004 13:30:00,225.405,228,224.13,226.7075,37245100
20241007 13:30:00,227.35,227.35,221.33,223.3025,39505400
20241008 13:30:00,223.095,225.98,223.095,224.825,31855700
20241009 13:30:00,225.035,229.75,224.83,227.3375,33591100
20241010 13:30:00,227.385,229.5,227.17,228.3725,28183500
20241011 13:30:00,228.41,229.41,227.34,228.4,31759200
20241014 13:30:00,228.425,231.73,228.425,230.0825,39882100
20241015 13:30:00,230,237.49,230,234.33,64751400
20241016 13:30:00,233.73,233.73,229.84,231.335,34082200
20241017 13:30:00,231.69,233.85,230.52,232.4875,32993800
20241018 13:30:00,232.79,236.18,232.79,235.3425,46431500
20241021 13:30:00,235.59,236.85,234.45,235.5575,36254500
20241022 13:30:00,235.465,236.22,232.6,234.6425,38846600
20241023 13:30:00,234.875,235.14,227.76,231.935,52287000
20241024 13:30:00,232.42,232.42,228.41,229.945,31109500
20241025 13:30:00,230.275,233.22,229.57,230.985,38802300
20241028 13:30:00,230.575,234.73,230.575,233.5,36087100
20241029 13:30:00,233.36,234.33,232.32,233.355,35417200
20241030 13:30:00,233.385,233.47,229.55,231.4325,47070900
